Finished,ResponseId,job_title,campus_1,campus_2,campus_3,before_sch_start,before_sch_end,sch_start,sch_end,after_sch_start,after_sch_end,before_aftercare_1,before_aftercare_2,pk4_english,pk4_bilingual,pk3,head_start,ecse,dual_lang,mag_buckets_1,mag_buckets_2,mag_buckets_3,mag_buckets_4,mag_buckets_5,mag_buckets_6,mag_buckets_7,mag_buckets_8,mag_buckets_9,mag_buckets_10,mag_buckets_11,mag_buckets_12,mag_themes_1_1,mag_themes_1_2,mag_themes_1_3,mag_themes_1_4,mag_themes_1_5,mag_themes_1_6,mag_themes_1_7,mag_themes_1_8,mag_themes_1_9,mag_themes_1_10,mag_themes_1_11,mag_themes_1_12,mag_themes_1_13,mag_themes_1_14,mag_themes_1_15,mag_themes_1_16,mag_themes_1_17,mag_themes_1_18,mag_themes_1_19,mag_themes_1_20,mag_themes_1_21,mag_themes_1_22,mag_themes_1_23,mag_themes_1_24,mag_themes_1_25,mag_themes_1_26,mag_themes_2_1,mag_themes_2_2,mag_themes_2_3,mag_themes_2_4,mag_themes_2_5,mag_themes_2_6,mag_themes_2_7,mag_themes_2_8,mag_themes_2_9,mag_themes_2_10,mag_themes_2_11,mag_themes_2_12,mag_themes_2_13,mag_themes_2_14,mag_themes_2_15,mag_themes_2_16,mag_themes_2_17,mag_themes_2_18,mag_themes_2_19,mag_themes_2_20,mag_themes_2_21,mag_themes_2_22,mag_themes_2_23,mag_themes_2_24,mag_themes_2_25,mag_themes_2_26,languages_1,languages_2,languages_3,languages_4,languages_5,languages_6,languages_7,languages_8,languages_9,languages_10,languages_11,languages_12,languages_13,languages_14,fine_arts_n_uil_1,fine_arts_n_uil_2,fine_arts_n_uil_3,fine_arts_n_uil_4,fine_arts_n_uil_5,fine_arts_n_uil_6,fine_arts_n_uil_7,fine_arts_n_uil_8,fine_arts_n_uil_9,fine_arts_n_uil_10,fine_arts_n_uil_11,fine_arts_n_uil_12,fine_arts_n_uil_13,concert_sight_read,marching_band,mariachi,medium_ensem,solo_ensem,speech_debate,tech_theatre,theatre,wind_ensem,baseball,basketball,cheer_drill,cross_country,football,golf,soccer,softball,swim,team_tennis,tennis,track,volley,water_polo,wrestling,archery,bowling,capoiera,disc_golf,flag_football,fun_fit,gymnastics,karate,lacrosse,running,squash,strength,yoga,club_time,clubs_1_1,clubs_1_2,clubs_1_3,clubs_1_4,clubs_1_5,clubs_1_6,clubs_1_7,clubs_1_8,clubs_1_9,clubs_1_10,clubs_1_11,clubs_1_12,clubs_1_13,clubs_1_14,clubs_1_15,clubs_1_16,clubs_1_17,clubs_1_18,clubs_1_19,clubs_1_20,clubs_2_1,clubs_2_2,clubs_2_3,clubs_2_4,clubs_2_5,clubs_2_6,clubs_2_7,clubs_2_8,clubs_2_9,clubs_2_10,clubs_2_11,clubs_2_12,clubs_2_13,clubs_2_14,clubs_2_15,clubs_2_16,clubs_2_17,clubs_2_18,clubs_2_19,clubs_2_20,clubs_3_1,clubs_3_2,clubs_3_3,clubs_3_4,clubs_3_5,clubs_3_6,clubs_3_7,clubs_3_8,clubs_3_9,clubs_3_10,clubs_3_11,clubs_3_12,clubs_3_13,clubs_3_14,clubs_3_15,clubs_3_16,clubs_3_17,clubs_3_18,clubs_3_19,clubs_3_20,clubs_4_1,clubs_4_2,clubs_4_3,clubs_4_4,clubs_4_5,clubs_4_6,clubs_4_7,clubs_4_8,clubs_4_9,clubs_4_10,clubs_4_11,clubs_4_12,clubs_4_13,clubs_4_14,clubs_4_15,clubs_4_16,clubs_4_17,clubs_4_18,clubs_4_19,clubs_4_20,clubs_5_1,clubs_5_2,clubs_5_3,clubs_5_4,clubs_5_5,clubs_5_6,clubs_5_7,clubs_5_8,clubs_5_9,clubs_5_10,clubs_5_11,clubs_5_12,clubs_5_13,clubs_5_14,campus_number
1,R_5HUHC5HbKyEl0hX,1,9,203,204,7:15,7:45,7:50,15:30,15:35,16:30,2,2,2,2,2,2,2,4,1,1,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,-99,-99,-99,2,2,-99,-99,2,-99,-99,-99,2,1,-99,-99,-99,-99,-99,2,-99,"1,2",-99,-99,"1,3","3,5",-99,-99,-99,"1,3",-99,-99,-99,-99,-99,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,3,3,2,2,1,2,2,1,1,1,2,1,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,348
1,R_3FRIwEfS2DfSZck,1,6,483,484,6:30,18:00,8:30,16:30,16:30,18:00,1,1,2,2,2,2,2,4,2,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,3,-99,-99,-99,-99,-99,-99,-99,-99,"1,3",-99,"1,3",1,-99,1,-99,-99,-99,-99,"1,3","1,3",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"1,2",-99,-99,-99,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,163
1,R_3ci7g0O9KKkicQg,1,9,207,208,7:15,8:30,8:30,16:00,16:00,17:30,2,2,2,2,2,2,2,4,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,2,3,3,-99,3,"2,3",3,4,2,-99,"2,4",3,6,-99,-99,6,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,3,-99,-99,-99,2,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,1,1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,49
1,R_6lxJ3ooW6xwODyf,1,9,525,526,7:15,8:20,8:20,16:05,16:05,18:00,1,1,2,2,2,2,2,5,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-99,-99,-99,1,-99,-99,-99,1,-99,1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"1,5",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,1,-99,-99,-99,1,-99,256
1,R_6AEEpKA66cbrwYp,1,9,285,286,7:45,8:20,8:30,16:00,16:00,18:00,2,1,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,-99,"1,2",-99,1,"1,2","1,2",-99,"1,2",2,"1,2",1,1,1,"1,2,3","1,2,3",2,"1,2,3","1,2,3","1,2,3","1,3","1,3",2,1,"2,4",6,"2,4",6,-99,"2,4",3,"2,4",5,5,"2,4",4,-99,5,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,57
1,R_1kLGyFj7C3kQ2DD,2,6,541,542,6:30,8:15,8:15,16:30,16:30,20:00,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-99,1,2,1,2,-99,-99,1,-99,1,2,-99,-99,"1,2,3","1,2,3",-99,1,"1,2",2,"1,3","1,2,3",-99,"2,4","2,4","3,5","2,4",2,-99,"1,2,3,4",4,-99,-99,-99,"2,4","1,4",-99,"2,4",-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,3,-99,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,9
1,R_3Dijck7ElBLTp6V,2,6,417,418,7:15,7:30,7:30,15:00,15:00,16:00,2,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-99,-99,-99,-99,-99,-99,-99,-99,"1,2",-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,224
1,R_6o57Z2Qcwm29bJX,1,9,339,340,7:00,7:30,7:30,3:00,3:00,6:00,2,1,2,1,2,2,2,5,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,204
1,R_7LDJtLIrqdfQ8Mh,2,6,433,434,7:10,7:38,7:45,15:15,15:15,18:00,2,1,2,2,2,2,2,4,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,2,2,1,1,2,2,2,2,2,2,2,2,1,2,-99,-99,-99,-99,-99,-99,-99,1,-99,1,1,1,1,"1,3",-99,-99,-99,"1,3","2,3","1,3","1,3",-99,5,"2,4",3,"2,4",-99,-99,"2,4",-99,"2,4",-99,"1,3","2,4",4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,2,2,2,2,2,-99,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,-99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,39
1,R_6Q45tMt9dVuzZAU,1,1,157,158,7:00,7:30,7:30,15:10,15:15,18:30,2,2,2,2,2,2,2,4,2,2,1,2,2,2,2,1,2,1,2,2,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,"1,2,3",-99,-99,-99,-99,1,5,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,3,-99,3,-99,1,1,-99,1,1,-99,1,1,-99,1,-99,1,-99,1,1,1,1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,1,1,-99,-99,-99,-99,-99,-99,1,1,-99,1,-99,-99,-99,1,-99,-99,-99,1,-99,1,1,1,1,1,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,1,-99,-99,-99,-99,1,-99,-99,-99,1,-99,-99,1,-99,1,468
1,R_7lg8w2ve5bO8bPX,2,6,57,58,8:00,8:00,8:00,16:00,16:00,18:00,2,1,1,2,2,2,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-99,-99,-99,-99,-99,3,-99,3,-99,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,344
1,R_7g11DES74lH7dUv,1,6,7,8,7:00,7:30,7:25,15:15,15:15,17:00,2,2,1,1,1,1,1,5,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-99,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,105
1,R_1ls42iO21X8re8V,1,6,307,308,7:00,7:30,7:30,14:50,15:15,18:00,-99,1,1,2,2,2,1,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-99,1,-99,1,-99,-99,-99,-99,-99,1,-99,1,1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,5,3,-99,-99,-99,5,-99,-99,-99,-99,-99,5,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,-99,-99,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,196
1,R_5QKTGgN8B9UknAM,1,9,551,552,7:40,8:30,8:30,16:10,0:00,0:00,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-99,-99,-99,"1,2",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,3,4,-99,-99,-99,-99,-99,-99,-99,4,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,1,-99,-99,1,-99,-99,-99,-99,1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,463
1,R_57xoXu2mxnUsZ4C,1,6,459,460,7:30,18:30,8:00,16:10,16:10,18:30,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-99,1,-99,1,-99,-99,-99,1,-99,-99,1,1,1,3,3,-99,-99,3,-99,"1,3","1,3",-99,"2,4","2,4",6,"2,4",2,"2,4","2,4","2,4",-99,-99,-99,"2,4",4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,23
1,R_5KJYHpV2joS20Qo,1,1,91,92,7:00,7:25,7:30,15:00,15:30,17:00,2,2,1,2,1,1,2,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-99,"1,2",-99,"1,2",-99,-99,-99,1,-99,"1,2",-99,-99,-99,-99,"1,2",-99,-99,-99,-99,-99,-99,-99,-99,5,3,-99,1,-99,-99,-99,-99,-99,-99,5,5,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,-99,-99,2,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,123
1,R_7dLoUEIsAmQe8bU,1,1,439,440,6:30,8:00,8:00,16:00,16:00,17:00,1,1,1,1,1,1,1,5,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-99,-99,"1,2",-99,-99,-99,"1,2",-99,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"1,2,3",-99,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,233
1,R_3Qbwby04wAWNLyD,1,6,485,486,7:15,16:30,7:30,15:00,15:15,16:30,2,2,1,1,2,2,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,-99,2,-99,-99,2,-99,-99,1,-99,-99,2,1,-99,-99,-99,-99,-99,-99,-99,-99,"1,2,3",-99,-99,-99,-99,-99,-99,-99,"1,3,5",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,3,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,248
1,R_60U8WNMvnrn42vT,1,6,153,154,7:00,18:00,8:00,16:00,16:00,18:00,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-99,2,-99,1,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,2,-99,-99,-99,"1,2","1,2,3,4","1,2,3,4",-99,-99,-99,"1,2,3,4",-99,-99,-99,-99,-99,"3,4",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,390
